tsec,tnsec,seqNo,id,type,side,bid0,bid1,bid2,bid3,bid4,bid_size0,bid_size1,bid_size2,bid_size3,bid_size4,ask0,ask1,ask2,ask3,ask4,ask_size0,ask_size1,ask_size2,ask_size3,ask_size4
1780861688,392932488,238,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123093000000,6123092000000,167281000,35000,17000,18000,47844000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,78812000,107000,17000,476000,9000
1780861688,392964663,239,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123093000000,6123092000000,167281000,35000,17000,18000,47844000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,78812000,107000,17000,476000,9000
1780861688,492849017,240,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123093000000,6123092000000,167281000,35000,17000,18000,47844000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,78812000,107000,17000,476000,9000
1780861688,494617728,241,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123093000000,6123092000000,167281000,35000,17000,18000,47844000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,78812000,107000,17000,476000,9000
1780861688,593857361,242,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123093000000,6123092000000,167281000,35000,17000,18000,47844000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,78821000,107000,17000,476000,9000
1780861688,593917901,243,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123093000000,6123092000000,167281000,35000,17000,18000,47844000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,78821000,107000,17000,476000,9000
1780861688,694015641,244,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123093000000,6123092000000,167281000,35000,17000,18000,47844000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,78821000,107000,17000,476000,9000
1780861688,694067384,245,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123093000000,6123092000000,167281000,35000,17000,18000,47844000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,78821000,107000,17000,476000,9000
1780861688,793254948,246,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123100000000,6123099000000,174550000,35000,17000,18000,53924000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,46120000,107000,17000,476000,9000
1780861688,793294145,247,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123100000000,6123099000000,174550000,35000,17000,18000,53924000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,46120000,107000,17000,476000,9000
1780861688,892935872,248,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123100000000,6123099000000,174568000,35000,17000,18000,53942000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,46120000,107000,17000,476000,9000
1780861688,892973523,249,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123100000000,6123099000000,174568000,35000,17000,18000,53942000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,46120000,107000,17000,476000,9000
1780861688,992638008,250,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123100000000,6123099000000,174532000,35000,17000,18000,53942000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,45894000,107000,17000,476000,9000
1780861688,992660805,251,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123100000000,6123099000000,174532000,35000,17000,18000,53942000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,45894000,107000,17000,476000,9000
1780861689,93893810,252,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123100000000,6123099000000,174532000,35000,17000,18000,53942000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,45894000,107000,17000,476000,9000
1780861689,94345566,253,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123100000000,6123099000000,174532000,35000,17000,18000,53942000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,45894000,107000,17000,476000,9000
1780861689,192913655,254,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123100000000,6123099000000,180599000,35000,17000,18000,53942000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,77025000,89000,17000,476000,9000
1780861689,192943716,255,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123100000000,6123099000000,180599000,35000,17000,18000,53942000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,77025000,89000,17000,476000,9000
1780861689,292470004,256,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123100000000,6123099000000,180599000,35000,17000,18000,53933000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,155617000,89000,17000,476000,9000
1780861689,292504581,257,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123100000000,6123099000000,180599000,35000,17000,18000,53933000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,155617000,89000,17000,476000,9000
1780861689,393401216,258,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123100000000,6123099000000,180599000,35000,17000,18000,53933000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,155626000,89000,17000,476000,9000
1780861689,393443471,259,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123100000000,6123099000000,180599000,35000,17000,18000,53933000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,155626000,89000,17000,476000,9000
1780861689,494503888,260,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123100000000,6123099000000,193476000,35000,17000,7592000,53933000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,94020000,89000,17000,476000,9000
1780861689,494555464,261,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123100000000,6123099000000,193476000,35000,17000,7592000,53933000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,94020000,89000,17000,476000,9000
1780861689,592958936,262,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123101000000,6123100000000,194919000,35000,17000,47826000,7592000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,320000,80000,17000,476000,9000
1780861689,593000631,263,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123101000000,6123100000000,194919000,35000,17000,47826000,7592000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,320000,80000,17000,476000,9000
1780861689,692603921,264,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123102000000,6123101000000,192103000,35000,17000,18000,47862000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,16416000,89000,17000,476000,9000
1780861689,692645364,265,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123102000000,6123101000000,192103000,35000,17000,18000,47862000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,16416000,89000,17000,476000,9000
1780861689,793161632,266,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123102000000,6123101000000,194094000,35000,17000,18000,47862000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,15664000,89000,17000,476000,9000
1780861689,793186457,267,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123102000000,6123101000000,194094000,35000,17000,18000,47862000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,15664000,89000,17000,476000,9000
1780861689,892882511,268,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123112000000,6123101000000,196295000,35000,17000,7054000,47844000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,347000,80000,17000,476000,9000
1780861689,892931346,269,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123112000000,6123101000000,196295000,35000,17000,7054000,47844000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,347000,80000,17000,476000,9000
1780861689,994845279,270,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123113000000,6123112000000,220332000,35000,17000,186042000,7072000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,311000,71000,17000,476000,9000
1780861689,994895768,271,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123113000000,6123112000000,220332000,35000,17000,186042000,7072000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,311000,71000,17000,476000,9000
1780861690,95219469,272,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123113000000,6123112000000,220381000,35000,17000,186060000,7072000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,212000,71000,17000,476000,9000
1780861690,95276730,273,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123113000000,6123112000000,220381000,35000,17000,186060000,7072000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,212000,71000,17000,476000,9000
1780861690,195369721,274,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123113000000,6123112000000,249459000,35000,17000,186060000,7072000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,212000,71000,17000,476000,9000
1780861690,195454261,275,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123113000000,6123112000000,249459000,35000,17000,186060000,7072000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,212000,71000,17000,476000,9000
1780861690,296080213,276,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123115000000,6123114000000,220390000,35000,17000,18000,7574000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,15788000,80000,17000,476000,9000
1780861690,296389243,277,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123115000000,6123114000000,220390000,35000,17000,18000,7574000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,15788000,80000,17000,476000,9000
1780861690,394879315,278,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123115000000,6123114000000,219102000,35000,17000,18000,7592000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,15797000,80000,17000,476000,9000
1780861690,394928946,279,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123115000000,6123114000000,219102000,35000,17000,18000,7592000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,15797000,80000,17000,476000,9000
1780861690,492411679,280,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123115000000,6123114000000,195047000,35000,17000,18000,7592000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,15797000,80000,17000,476000,9000
1780861690,492467231,281,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123115000000,6123114000000,195047000,35000,17000,18000,7592000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,15797000,80000,17000,476000,9000
1780861690,592719783,282,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123115000000,6123114000000,195047000,35000,17000,18000,7592000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,15815000,98000,17000,476000,9000
1780861690,594848854,283,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123115000000,6123114000000,195047000,35000,17000,18000,7592000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,15815000,98000,17000,476000,9000
1780861690,703644356,284,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123115000000,6123114000000,195047000,35000,17000,18000,7592000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,15815000,98000,17000,476000,9000
1780861690,703721652,285,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123115000000,6123114000000,195047000,35000,17000,18000,7592000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,15815000,98000,17000,476000,9000
1780861690,792591828,286,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123115000000,6123114000000,195047000,35000,17000,18000,7592000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,15556000,89000,17000,476000,9000
1780861690,792638901,287,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123115000000,6123114000000,195047000,35000,17000,18000,7592000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,15556000,89000,17000,476000,9000
1780861690,893377570,288,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123115000000,6123114000000,195029000,35000,17000,18000,7592000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,14820000,89000,17000,476000,9000
1780861690,893453347,289,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123115000000,6123114000000,195029000,35000,17000,18000,7592000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,14820000,89000,17000,476000,9000
1780861690,993000510,290,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123115000000,6123114000000,195029000,35000,17000,18000,7592000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,15087000,89000,17000,476000,9000
1780861690,994114939,291,1747767916,D,N,6123139000000,6123138000000,6123137000000,6123115000000,6123114000000,195029000,35000,17000,18000,7592000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,15087000,89000,17000,476000,9000
1780861691,95301172,292,1747767916,5,N,6123139000000,6123138000000,6123137000000,6123115000000,6123114000000,195029000,35000,17000,18000,7592000,6123140000000,6123141000000,6123142000000,6123163000000,6123168000000,15096000,98000,17000,476000,9000
