recv_tsec,recv_tnsec,venue,stream_kind,shard_id,conn_epoch,conn_seq,symbol,payload_json
1780861684,495662828,spot,depth5,0,0,299,BTCUSDT,"{""lastUpdateId"":95286427510,""bids"":[[""61231.39000000"",""0.70899000""],[""61231.38000000"",""0.00035000""],[""61231.37000000"",""0.00017000""],[""61230.86000000"",""0.00009000""],[""61230.54000000"",""0.00172000""]],""asks"":[[""61231.40000000"",""3.33612000""],[""61231.41000000"",""0.00027000""],[""61231.63000000"",""0.00476000""],[""61231.68000000"",""0.00009000""],[""61231.78000000"",""0.07081000""]]}"
1780861684,495715189,spot,depth_diff,0,0,300,BTCUSDT,"{""e"":""depthUpdate"",""E"":1780861685414,""s"":""BTCUSDT"",""U"":95286427385,""u"":95286427510,""b"":[[""61231.39000000"",""0.70899000""],[""61231.27000000"",""0.00000000""],[""61231.26000000"",""0.00000000""],[""61230.87000000"",""0.00000000""],[""61230.86000000"",""0.00009000""],[""61229.92000000"",""0.00000000""],[""61229.87000000"",""0.00000000""],[""61229.51000000"",""0.00000000""],[""61229.31000000"",""0.00000000""],[""61229.21000000"",""0.00009000""],[""61228.86000000"",""0.00000000""],[""61228.39000000"",""0.00018000""],[""61228.38000000"",""0.04135000""],[""61227.63000000"",""0.00018000""],[""61227.62000000"",""0.03604000""],[""61227.53000000"",""0.00000000""],[""61227.32000000"",""0.00009000""],[""61226.91000000"",""0.00548000""],[""61226.46000000"",""0.00000000""],[""61226.45000000"",""0.00018000""],[""61226.24000000"",""0.05661000""],[""61225.78000000"",""0.00084000""],[""61225.27000000"",""0.00018000""],[""61225.26000000"",""0.27327000""],[""61224.81000000"",""0.00853000""],[""61224.76000000"",""0.00018000""],[""61224.72000000"",""0.00009000""],[""61224.71000000"",""0.53920000""],[""61223.14000000"",""0.00042000""],[""61222.68000000"",""0.00000000""],[""61222.53000000"",""0.18768000""],[""61220.66000000"",""0.02000000""],[""61211.95000000"",""0.00000000""],[""61211.02000000"",""0.00009000""],[""61208.39000000"",""0.00000000""],[""61205.88000000"",""0.00000000""],[""61205.76000000"",""0.00419000""],[""61200.17000000"",""0.00400000""],[""61199.60000000"",""0.00410000""],[""61198.06000000"",""0.00400000""],[""61195.83000000"",""0.58850000""],[""61194.65000000"",""0.00306000""],[""61162.75000000"",""0.00000000""],[""61129.99000000"",""0.08400000""],[""55108.26000000"",""0.00340000""],[""48985.11000000"",""0.00000000""],[""48978.00000000"",""0.01806000""]],""a"":[[""61231.40000000"",""3.33612000""],[""61231.78000000"",""0.07081000""],[""61231.94000000"",""0.00400000""],[""61232.49000000"",""0.07527000""],[""61233.37000000"",""0.00162000""],[""61233.48000000"",""0.00409000""],[""61233.58000000"",""0.07520000""],[""61233.59000000"",""0.06719000""],[""61233.70000000"",""0.00000000""],[""61234.00000000"",""0.00573000""],[""61234.17000000"",""0.00027000""],[""61234.67000000"",""0.07527000""],[""61235.63000000"",""0.00834000""],[""61235.71000000"",""0.00000000""],[""61236.00000000"",""0.00618000""],[""61241.10000000"",""0.00000000""],[""61242.62000000"",""0.00000000""],[""61247.77000000"",""0.00890000""],[""61253.67000000"",""0.00400000""],[""61256.58000000"",""0.00000000""],[""61258.12000000"",""0.00009000""],[""61261.88000000"",""0.00000000""],[""61346.53000000"",""0.00000000""],[""64659.75000000"",""0.00000000""]]}"
1780861684,594332133,spot,depth5,0,0,301,BTCUSDT,"{""lastUpdateId"":95286427571,""bids"":[[""61231.39000000"",""0.70839000""],[""61231.38000000"",""0.00035000""],[""61231.37000000"",""0.00017000""],[""61230.86000000"",""0.00009000""],[""61230.54000000"",""0.00009000""]],""asks"":[[""61231.40000000"",""3.33621000""],[""61231.41000000"",""0.00036000""],[""61231.63000000"",""0.00476000""],[""61231.68000000"",""0.00009000""],[""61231.78000000"",""0.07081000""]]}"
1780861684,594386853,spot,depth_diff,0,0,302,BTCUSDT,"{""e"":""depthUpdate"",""E"":1780861685514,""s"":""BTCUSDT"",""U"":95286427511,""u"":95286427571,""b"":[[""61231.39000000"",""0.70839000""],[""61230.54000000"",""0.00009000""],[""61229.21000000"",""0.00177000""],[""61228.38000000"",""0.04135000""],[""61227.62000000"",""0.03622000""],[""61226.91000000"",""0.00548000""],[""61226.45000000"",""0.00038000""],[""61224.81000000"",""0.00853000""],[""61224.76000000"",""0.00000000""],[""61224.71000000"",""0.53938000""],[""61223.32000000"",""0.00070000""],[""61221.92000000"",""0.00000000""],[""61221.15000000"",""0.00000000""],[""61219.51000000"",""0.01306000""],[""61167.56000000"",""0.00000000""],[""61166.90000000"",""0.98031000""],[""61160.28000000"",""0.05064000""],[""55108.26000000"",""0.00380000""],[""48985.12000000"",""0.00040000""],[""48985.11000000"",""0.00000000""]],""a"":[[""61231.40000000"",""3.33621000""],[""61231.41000000"",""0.00036000""],[""61233.58000000"",""0.07520000""],[""61233.59000000"",""0.06737000""],[""61236.00000000"",""0.00600000""],[""61236.26000000"",""0.00000000""],[""61236.29000000"",""0.34668000""],[""61236.45000000"",""0.00000000""],[""61240.14000000"",""0.00904000""],[""61324.23000000"",""0.00101000""],[""61344.04000000"",""0.05257000""]]}"
1780861684,693406616,spot,depth5,0,0,303,BTCUSDT,"{""lastUpdateId"":95286427589,""bids"":[[""61231.39000000"",""0.70830000""],[""61231.38000000"",""0.00035000""],[""61231.37000000"",""0.00017000""],[""61230.86000000"",""0.00009000""],[""61230.54000000"",""0.00009000""]],""asks"":[[""61231.40000000"",""3.45389000""],[""61231.41000000"",""0.00072000""],[""61231.63000000"",""0.00476000""],[""61231.68000000"",""0.00009000""],[""61231.78000000"",""0.07081000""]]}"
1780861684,693474091,spot,depth_diff,0,0,304,BTCUSDT,"{""e"":""depthUpdate"",""E"":1780861685614,""s"":""BTCUSDT"",""U"":95286427572,""u"":95286427589,""b"":[[""61231.39000000"",""0.70830000""],[""61226.45000000"",""0.00000000""],[""61225.26000000"",""0.27365000""],[""55108.26000000"",""0.00420000""],[""48985.12000000"",""0.00000000""]],""a"":[[""61231.40000000"",""3.45389000""],[""61231.41000000"",""0.00072000""],[""61236.12000000"",""0.17369000""],[""61236.26000000"",""0.47826000""]]}"
1780861684,792106651,spot,depth5,0,0,305,BTCUSDT,"{""lastUpdateId"":95286427598,""bids"":[[""61231.39000000"",""0.70830000""],[""61231.38000000"",""0.00035000""],[""61231.37000000"",""0.00017000""],[""61230.86000000"",""0.00009000""],[""61230.54000000"",""0.00009000""]],""asks"":[[""61231.40000000"",""3.45389000""],[""61231.41000000"",""0.00072000""],[""61231.63000000"",""0.00476000""],[""61231.68000000"",""0.00009000""],[""61231.78000000"",""0.07081000""]]}"
1780861684,792162486,spot,depth_diff,0,0,306,BTCUSDT,"{""e"":""depthUpdate"",""E"":1780861685714,""s"":""BTCUSDT"",""U"":95286427590,""u"":95286427598,""b"":[[""61228.93000000"",""0.00000000""],[""61201.20000000"",""0.00400000""],[""61200.17000000"",""0.00000000""],[""61194.98000000"",""0.00000000""],[""55108.26000000"",""0.00460000""]],""a"":[[""61233.84000000"",""0.00009000""],[""61253.67000000"",""0.00000000""],[""61254.66000000"",""0.00400000""]]}"
1780861684,892883815,spot,depth5,0,0,307,BTCUSDT,"{""lastUpdateId"":95286427695,""bids"":[[""61231.39000000"",""0.69070000""],[""61231.38000000"",""0.00035000""],[""61231.37000000"",""0.00017000""],[""61230.86000000"",""0.00009000""],[""61230.40000000"",""0.00019000""]],""asks"":[[""61231.40000000"",""3.44573000""],[""61231.41000000"",""0.00072000""],[""61231.63000000"",""0.00476000""],[""61231.68000000"",""0.00009000""],[""61231.78000000"",""0.07081000""]]}"
1780861684,892940680,spot,depth_diff,0,0,308,BTCUSDT,"{""e"":""depthUpdate"",""E"":1780861685814,""s"":""BTCUSDT"",""U"":95286427599,""u"":95286427695,""b"":[[""61231.39000000"",""0.69070000""],[""61230.54000000"",""0.00000000""],[""61229.21000000"",""0.00009000""],[""61222.67000000"",""0.00000000""],[""61220.66000000"",""0.00000000""],[""61220.26000000"",""1.86042000""],[""61220.25000000"",""0.00000000""],[""61218.96000000"",""0.02000000""],[""61218.92000000"",""0.00000000""],[""61217.13000000"",""0.07577000""],[""61217.12000000"",""0.08000000""],[""61216.07000000"",""0.07577000""],[""61216.06000000"",""0.21128000""],[""61214.89000000"",""0.07577000""],[""61214.72000000"",""0.06892000""],[""61214.71000000"",""5.12671000""],[""61214.70000000"",""0.00000000""],[""61212.90000000"",""0.00009000""],[""61211.97000000"",""1.86042000""],[""61209.91000000"",""0.00000000""],[""61207.96000000"",""1.86042000""],[""61133.44000000"",""0.00000000""],[""55108.26000000"",""0.00500000""]],""a"":[[""61231.40000000"",""3.44573000""],[""61231.41000000"",""0.00072000""],[""61232.38000000"",""0.00009000""],[""61233.36000000"",""0.00816000""],[""61234.95000000"",""0.00801000""],[""61236.11000000"",""0.47826000""],[""61236.26000000"",""0.00000000""],[""61237.52000000"",""0.00915000""],[""61238.05000000"",""0.23829000""],[""61239.65000000"",""0.00000000""],[""61239.74000000"",""0.07577000""],[""61239.75000000"",""3.26629000""],[""61239.96000000"",""0.00000000""],[""61241.21000000"",""0.00000000""],[""61241.51000000"",""0.00000000""],[""61242.60000000"",""0.00000000""],[""61330.67000000"",""0.00000000""]]}"
1780861684,992743828,spot,depth5,0,0,309,BTCUSDT,"{""lastUpdateId"":95286427759,""bids"":[[""61231.39000000"",""0.69070000""],[""61231.38000000"",""0.00035000""],[""61231.37000000"",""0.00017000""],[""61230.86000000"",""0.00009000""],[""61230.40000000"",""0.00019000""]],""asks"":[[""61231.40000000"",""3.44573000""],[""61231.41000000"",""0.00072000""],[""61231.63000000"",""0.00476000""],[""61231.68000000"",""0.00009000""],[""61231.78000000"",""0.07081000""]]}"
1780861684,993067822,spot,depth_diff,0,0,310,BTCUSDT,"{""e"":""depthUpdate"",""E"":1780861685914,""s"":""BTCUSDT"",""U"":95286427696,""u"":95286427759,""b"":[[""61231.39000000"",""0.69070000""],[""61222.55000000"",""0.55044000""],[""61222.54000000"",""0.00000000""],[""61220.27000000"",""1.86042000""],[""61220.26000000"",""0.00000000""],[""61217.13000000"",""0.00000000""],[""61216.09000000"",""0.07577000""],[""61216.08000000"",""3.26629000""],[""61216.07000000"",""0.00000000""],[""61214.89000000"",""0.00000000""],[""61214.73000000"",""1.86042000""],[""61214.72000000"",""0.00000000""],[""61214.71000000"",""0.00000000""],[""61213.79000000"",""0.00000000""],[""61212.69000000"",""0.00000000""],[""61211.98000000"",""1.86042000""],[""61211.97000000"",""0.00000000""],[""61211.29000000"",""0.00009000""],[""61208.29000000"",""0.00000000""],[""61207.97000000"",""0.00000000""],[""61207.90000000"",""0.00000000""],[""61204.62000000"",""0.00200000""],[""61133.44000000"",""0.00000000""],[""55108.26000000"",""0.00500000""]],""a"":[[""61231.40000000"",""3.44573000""],[""61232.49000000"",""0.07527000""],[""61233.36000000"",""0.00834000""],[""61234.62000000"",""0.00907000""],[""61234.67000000"",""0.07527000""],[""61234.95000000"",""0.00819000""],[""61235.63000000"",""0.00816000""],[""61235.76000000"",""0.07536000""],[""61236.11000000"",""0.00000000""],[""61236.12000000"",""0.17360000""],[""61238.04000000"",""0.00000000""],[""61240.61000000"",""0.00191000""],[""61253.61000000"",""0.00200000""],[""61256.90000000"",""0.00000000""]]}"
1780861685,93651431,spot,depth5,0,0,311,BTCUSDT,"{""lastUpdateId"":95286427880,""bids"":[[""61231.39000000"",""0.68750000""],[""61231.38000000"",""0.00035000""],[""61231.37000000"",""0.00017000""],[""61230.86000000"",""0.00009000""],[""61230.40000000"",""0.00019000""]],""asks"":[[""61231.40000000"",""3.45835000""],[""61231.41000000"",""0.00045000""],[""61231.63000000"",""0.00476000""],[""61231.68000000"",""0.00009000""],[""61231.78000000"",""0.07081000""]]}"
1780861685,93692903,spot,depth_diff,0,0,312,BTCUSDT,"{""e"":""depthUpdate"",""E"":1780861686014,""s"":""BTCUSDT"",""U"":95286427760,""u"":95286427880,""b"":[[""61231.39000000"",""0.68750000""],[""61228.31000000"",""0.00009000""],[""61226.25000000"",""0.00341000""],[""61224.71000000"",""0.00018000""],[""61224.09000000"",""0.00000000""],[""61224.01000000"",""0.00883000""],[""61222.96000000"",""0.53922000""],[""61222.71000000"",""0.00000000""],[""61222.56000000"",""0.48152000""],[""61222.55000000"",""0.00000000""],[""61222.00000000"",""0.02441000""],[""61220.27000000"",""0.00000000""],[""61220.22000000"",""0.00000000""],[""61219.52000000"",""0.00000000""],[""61219.12000000"",""0.00009000""],[""61218.32000000"",""0.03000000""],[""61216.09000000"",""0.00000000""],[""61216.08000000"",""0.00000000""],[""61216.06000000"",""0.00024000""],[""61214.74000000"",""3.35023000""],[""61211.28000000"",""0.00009000""],[""61209.90000000"",""0.98105000""],[""61207.42000000"",""0.00400000""],[""61206.85000000"",""0.02000000""],[""61204.44000000"",""0.00000000""],[""61202.01000000"",""0.39007000""],[""61199.10000000"",""0.00000000""],[""61189.49000000"",""0.00024000""],[""61174.51000000"",""1.61894000""],[""61166.90000000"",""0.00000000""],[""61166.75000000"",""0.98031000""],[""61161.84000000"",""0.00000000""],[""61160.97000000"",""0.00539000""],[""61158.45000000"",""0.00000000""],[""61145.36000000"",""1.34409000""],[""61133.44000000"",""0.00000000""],[""61085.33000000"",""0.00000000""],[""61074.69000000"",""0.00967000""],[""55108.26000000"",""0.00480000""],[""48985.12000000"",""0.00040000""]],""a"":[[""61231.40000000"",""3.45835000""],[""61231.41000000"",""0.00045000""],[""61233.36000000"",""0.00018000""],[""61234.00000000"",""0.00573000""],[""61234.09000000"",""0.04073000""],[""61234.61000000"",""0.00000000""],[""61234.62000000"",""0.00018000""],[""61234.85000000"",""0.00919000""],[""61234.95000000"",""0.00801000""],[""61235.75000000"",""0.00000000""],[""61236.11000000"",""0.00000000""],[""61236.26000000"",""0.47826000""],[""61236.30000000"",""0.00024000""],[""61237.60000000"",""0.00009000""],[""61238.04000000"",""0.08963000""],[""61241.49000000"",""1.06190000""],[""61241.50000000"",""0.00000000""],[""61242.58000000"",""0.81690000""],[""61245.76000000"",""0.00000000""],[""61247.55000000"",""0.58800000""],[""61247.75000000"",""0.00000000""],[""61248.59000000"",""0.00400000""],[""61255.31000000"",""0.00000000""],[""61256.26000000"",""1.61678000""],[""61263.63000000"",""0.00000000""],[""61267.98000000"",""0.00000000""],[""61458.19000000"",""0.00000000""]]}"
1780861685,193393078,spot,depth5,0,0,313,BTCUSDT,"{""lastUpdateId"":95286427951,""bids"":[[""61231.39000000"",""0.68750000""],[""61231.38000000"",""0.00035000""],[""61231.37000000"",""0.00017000""],[""61230.86000000"",""0.00009000""],[""61230.40000000"",""0.00019000""]],""asks"":[[""61231.40000000"",""3.46039000""],[""61231.41000000"",""0.00035000""],[""61231.42000000"",""0.00017000""],[""61231.63000000"",""0.00476000""],[""61231.68000000"",""0.00009000""]]}"
1780861685,193451968,spot,depth_diff,0,0,314,BTCUSDT,"{""e"":""depthUpdate"",""E"":1780861686114,""s"":""BTCUSDT"",""U"":95286427881,""u"":95286427951,""b"":[[""61231.39000000"",""0.68750000""],[""61226.51000000"",""0.00164000""],[""61225.26000000"",""0.27365000""],[""61224.81000000"",""0.00853000""],[""61224.72000000"",""0.00000000""],[""61224.71000000"",""0.00000000""],[""61224.51000000"",""0.00009000""],[""61224.50000000"",""0.02018000""],[""61218.32000000"",""0.01000000""],[""61217.32000000"",""0.02000000""],[""61217.12000000"",""0.00000000""],[""61215.82000000"",""0.08000000""],[""61175.14000000"",""1.80800000""],[""55108.26000000"",""0.00480000""],[""48985.00000000"",""0.01200000""]],""a"":[[""61231.40000000"",""3.46039000""],[""61231.41000000"",""0.00035000""],[""61231.42000000"",""0.00017000""],[""61232.49000000"",""0.07527000""],[""61233.36000000"",""0.00000000""],[""61234.00000000"",""0.00573000""],[""61234.09000000"",""0.04091000""],[""61234.62000000"",""0.00000000""],[""61234.67000000"",""0.07527000""],[""61234.85000000"",""0.00937000""],[""61235.76000000"",""0.07527000""],[""61236.12000000"",""0.17369000""],[""61236.91000000"",""0.16818000""],[""61237.60000000"",""0.00000000""],[""61238.04000000"",""0.00000000""],[""61239.02000000"",""0.23151000""],[""61240.61000000"",""0.00000000""]]}"
1780861685,294412092,spot,depth5,0,0,315,BTCUSDT,"{""lastUpdateId"":95286427973,""bids"":[[""61231.39000000"",""0.68750000""],[""61231.38000000"",""0.00035000""],[""61231.37000000"",""0.00017000""],[""61230.86000000"",""0.00009000""],[""61230.40000000"",""0.00019000""]],""asks"":[[""61231.40000000"",""3.58887000""],[""61231.41000000"",""0.00035000""],[""61231.42000000"",""0.00017000""],[""61231.63000000"",""0.00476000""],[""61231.68000000"",""0.00009000""]]}"
1780861685,294501301,spot,depth_diff,0,0,316,BTCUSDT,"{""e"":""depthUpdate"",""E"":1780861686215,""s"":""BTCUSDT"",""U"":95286427952,""u"":95286427973,""b"":[[""61217.32000000"",""0.00000000""],[""61216.62000000"",""0.02000000""],[""61214.36000000"",""0.00000000""],[""61212.61000000"",""0.00400000""],[""61211.27000000"",""0.00000000""],[""55108.26000000"",""0.00500000""],[""48985.12000000"",""0.00000000""],[""48985.00000000"",""0.00000000""]],""a"":[[""61231.40000000"",""3.58887000""],[""61241.50000000"",""0.00400000""],[""61248.60000000"",""0.00000000""]]}"
1780861685,393297009,spot,depth5,0,0,317,BTCUSDT,"{""lastUpdateId"":95286428098,""bids"":[[""61231.39000000"",""0.96063000""],[""61231.38000000"",""0.00089000""],[""61231.37000000"",""0.00017000""],[""61230.86000000"",""0.00009000""],[""61230.40000000"",""0.00019000""]],""asks"":[[""61231.40000000"",""3.33349000""],[""61231.41000000"",""0.00062000""],[""61231.42000000"",""0.00017000""],[""61231.63000000"",""0.00476000""],[""61231.68000000"",""0.00009000""]]}"
1780861685,393361047,spot,depth_diff,0,0,318,BTCUSDT,"{""e"":""depthUpdate"",""E"":1780861686314,""s"":""BTCUSDT"",""U"":95286427974,""u"":95286428098,""b"":[[""61231.39000000"",""0.96063000""],[""61231.38000000"",""0.00089000""],[""61229.30000000"",""0.00033000""],[""61227.62000000"",""0.00018000""],[""61227.40000000"",""0.04241000""],[""61226.99000000"",""0.07577000""],[""61226.24000000"",""0.05670000""],[""61225.90000000"",""0.00018000""],[""61225.89000000"",""0.07577000""],[""61225.79000000"",""0.00326000""],[""61225.47000000"",""0.00018000""],[""61225.46000000"",""0.02000000""],[""61225.27000000"",""0.00000000""],[""61225.26000000"",""0.27374000""],[""61224.83000000"",""0.07577000""],[""61224.82000000"",""0.53920000""],[""61224.51000000"",""0.00000000""],[""61224.50000000"",""0.03324000""],[""61224.14000000"",""0.07054000""],[""61223.92000000"",""0.00000000""],[""61223.69000000"",""0.07577000""],[""61222.97000000"",""0.07577000""],[""61222.96000000"",""0.00000000""],[""61222.57000000"",""1.93619000""],[""61222.56000000"",""0.47826000""],[""61222.42000000"",""0.00000000""],[""61222.40000000"",""0.00000000""],[""61222.03000000"",""0.00000000""],[""61220.15000000"",""0.00000000""],[""61219.51000000"",""0.00000000""],[""61218.96000000"",""0.00000000""],[""61218.11000000"",""0.11999000""],[""61217.34000000"",""1.86042000""],[""61217.09000000"",""0.00000000""],[""61216.06000000"",""0.00024000""],[""61214.89000000"",""0.00000000""],[""61214.75000000"",""0.00000000""],[""61214.74000000"",""3.26629000""],[""61204.22000000"",""0.00400000""],[""61201.14000000"",""0.00400000""],[""61199.60000000"",""0.00010000""],[""61198.06000000"",""0.00000000""],[""61160.84000000"",""0.00652000""],[""58169.82000000"",""0.04251000""],[""55108.26000000"",""0.00500000""]],""a"":[[""61231.40000000"",""3.33349000""],[""61231.41000000"",""0.00062000""],[""61231.77000000"",""0.00018000""],[""61232.48000000"",""0.00018000""],[""61232.99000000"",""0.00009000""],[""61233.36000000"",""0.00000000""],[""61233.57000000"",""0.00018000""],[""61233.58000000"",""0.07538000""],[""61233.59000000"",""0.00018000""],[""61234.08000000"",""0.00000000""],[""61234.09000000"",""0.00018000""],[""61234.66000000"",""0.00009000""],[""61234.76000000"",""0.08751000""],[""61234.85000000"",""0.00018000""],[""61234.86000000"",""0.00000000""],[""61234.94000000"",""0.00816000""],[""61234.95000000"",""0.00000000""],[""61235.75000000"",""0.00797000""],[""61236.12000000"",""0.00009000""],[""61236.89000000"",""1.86042000""],[""61236.90000000"",""0.00000000""],[""61237.52000000"",""0.00000000""],[""61237.94000000"",""0.00000000""],[""61238.11000000"",""0.00906000""],[""61239.02000000"",""0.00000000""],[""61239.03000000"",""0.00009000""],[""61239.73000000"",""1.86042000""],[""61239.74000000"",""0.00000000""],[""61239.75000000"",""0.00000000""],[""61239.76000000"",""0.00000000""],[""61239.97000000"",""0.00000000""],[""61240.31000000"",""0.00191000""],[""61241.48000000"",""0.46365000""],[""61241.49000000"",""0.00000000""],[""61242.58000000"",""0.00000000""],[""61243.64000000"",""0.00000000""],[""61245.76000000"",""1.87871000""],[""61246.14000000"",""0.40022000""],[""61256.26000000"",""0.00000000""],[""61468.42000000"",""4.88243000""]]}"
1780861685,494087945,spot,depth5,0,0,319,BTCUSDT,"{""lastUpdateId"":95286428199,""bids"":[[""61231.39000000"",""0.96168000""],[""61231.38000000"",""0.00107000""],[""61231.37000000"",""0.00017000""],[""61230.86000000"",""0.00009000""],[""61230.40000000"",""0.00019000""]],""asks"":[[""61231.40000000"",""3.33349000""],[""61231.41000000"",""0.00062000""],[""61231.42000000"",""0.00017000""],[""61231.63000000"",""0.00476000""],[""61231.68000000"",""0.00009000""]]}"
1780861685,494285082,spot,depth_diff,0,0,320,BTCUSDT,"{""e"":""depthUpdate"",""E"":1780861686414,""s"":""BTCUSDT"",""U"":95286428099,""u"":95286428199,""b"":[[""61231.39000000"",""0.96168000""],[""61231.38000000"",""0.00107000""],[""61228.38000000"",""0.04135000""],[""61227.63000000"",""0.00000000""],[""61227.62000000"",""0.00000000""],[""61227.41000000"",""0.00018000""],[""61227.40000000"",""0.04259000""],[""61227.00000000"",""0.00018000""],[""61226.99000000"",""0.07595000""],[""61226.24000000"",""0.05660000""],[""61225.89000000"",""0.07595000""],[""61225.78000000"",""0.00484000""],[""61225.47000000"",""0.00000000""],[""61225.46000000"",""0.02018000""],[""61225.26000000"",""0.27356000""],[""61224.82000000"",""0.53929000""],[""61224.81000000"",""0.00835000""],[""61224.50000000"",""0.03306000""],[""61223.32000000"",""0.00000000""],[""61217.14000000"",""0.00000000""],[""61213.15000000"",""0.00200000""],[""61211.02000000"",""0.00009000""],[""61201.14000000"",""0.00000000""],[""55108.26000000"",""0.00500000""],[""55108.00000000"",""0.00281000""],[""48985.11000000"",""0.00000000""]],""a"":[[""61233.57000000"",""0.00000000""],[""61233.58000000"",""0.07511000""],[""61233.59000000"",""0.00000000""],[""61234.00000000"",""0.00573000""],[""61234.09000000"",""0.00000000""],[""61234.66000000"",""0.00000000""],[""61234.67000000"",""0.07536000""],[""61234.75000000"",""0.00000000""],[""61234.76000000"",""0.08769000""],[""61234.85000000"",""0.00000000""],[""61234.94000000"",""0.00834000""],[""61235.06000000"",""0.00033000""],[""61235.63000000"",""0.00834000""],[""61236.46000000"",""0.17462000""],[""61239.72000000"",""0.07577000""],[""61247.77000000"",""0.00890000""],[""61249.90000000"",""0.00200000""],[""61253.89000000"",""0.00000000""]]}"
1780861685,594113797,spot,depth5,0,0,321,BTCUSDT,"{""lastUpdateId"":95286428227,""bids"":[[""61231.39000000"",""0.98527000""],[""61231.38000000"",""0.00107000""],[""61231.37000000"",""0.00017000""],[""61230.86000000"",""0.00009000""],[""61230.40000000"",""0.00019000""]],""asks"":[[""61231.40000000"",""3.30981000""],[""61231.41000000"",""0.00062000""],[""61231.42000000"",""0.00017000""],[""61231.63000000"",""0.00476000""],[""61231.68000000"",""0.00009000""]]}"
1780861685,594193071,spot,depth_diff,0,0,322,BTCUSDT,"{""e"":""depthUpdate"",""E"":1780861686514,""s"":""BTCUSDT"",""U"":95286428200,""u"":95286428227,""b"":[[""61231.39000000"",""0.98527000""],[""61229.30000000"",""0.00000000""],[""61226.51000000"",""0.00000000""],[""61215.64000000"",""0.00400000""],[""61212.61000000"",""0.00000000""],[""61206.54000000"",""0.00200000""],[""61204.62000000"",""0.00000000""],[""61161.43000000"",""0.05063000""],[""61160.28000000"",""0.00000000""],[""61082.26000000"",""0.09822000""],[""55108.26000000"",""0.00500000""],[""48985.12000000"",""0.00040000""],[""48985.11000000"",""0.00000000""]],""a"":[[""61231.40000000"",""3.30981000""],[""61238.43000000"",""0.17743000""],[""61241.50000000"",""0.00000000""],[""61244.45000000"",""0.00400000""],[""61253.61000000"",""0.00000000""],[""61255.53000000"",""0.00200000""],[""61344.04000000"",""0.00000000""],[""61345.20000000"",""0.05257000""],[""61387.19000000"",""0.09774000""],[""61777.28000000"",""0.00000000""]]}"
1780861685,692697817,spot,depth5,0,0,323,BTCUSDT,"{""lastUpdateId"":95286428244,""bids"":[[""61231.39000000"",""0.98527000""],[""61231.38000000"",""0.00107000""],[""61231.37000000"",""0.00017000""],[""61230.86000000"",""0.00009000""],[""61230.40000000"",""0.00019000""]],""asks"":[[""61231.40000000"",""3.30981000""],[""61231.41000000"",""0.00062000""],[""61231.42000000"",""0.00017000""],[""61231.63000000"",""0.00476000""],[""61231.68000000"",""0.00009000""]]}"
1780861685,692725207,spot,depth_diff,0,0,324,BTCUSDT,"{""e"":""depthUpdate"",""E"":1780861686615,""s"":""BTCUSDT"",""U"":95286428228,""u"":95286428244,""b"":[[""61129.99000000"",""0.00000000""],[""61126.42000000"",""0.00000000""],[""61126.20000000"",""0.08416000""],[""56200.00000000"",""10.04051000""],[""55108.26000000"",""0.00500000""],[""48985.12000000"",""0.00000000""],[""33000.00000000"",""30.93555000""]],""a"":[[""61231.40000000"",""3.30981000""],[""61231.41000000"",""0.00062000""],[""61231.94000000"",""0.00000000""],[""61259.66000000"",""0.00400000""]]}"
1780861685,792095491,spot,depth5,0,0,325,BTCUSDT,"{""lastUpdateId"":95286428298,""bids"":[[""61231.39000000"",""0.96177000""],[""61231.38000000"",""0.00107000""],[""61231.37000000"",""0.00017000""],[""61230.86000000"",""0.00009000""],[""61230.40000000"",""0.00019000""]],""asks"":[[""61231.40000000"",""3.33322000""],[""61231.41000000"",""0.00035000""],[""61231.42000000"",""0.00017000""],[""61231.63000000"",""0.00476000""],[""61231.68000000"",""0.00009000""]]}"
1780861685,792121052,spot,depth_diff,0,0,326,BTCUSDT,"{""e"":""depthUpdate"",""E"":1780861686714,""s"":""BTCUSDT"",""U"":95286428245,""u"":95286428298,""b"":[[""61231.39000000"",""0.96177000""],[""61231.38000000"",""0.00107000""],[""61227.00000000"",""0.00000000""],[""61226.99000000"",""0.00018000""],[""61226.51000000"",""0.00018000""],[""61226.50000000"",""0.53918000""],[""61225.90000000"",""0.00000000""],[""61225.89000000"",""0.00018000""],[""61225.46000000"",""0.00018000""],[""61225.27000000"",""0.00009000""],[""61225.26000000"",""0.27347000""],[""61224.83000000"",""0.00000000""],[""61224.82000000"",""0.00009000""],[""61223.69000000"",""0.00000000""],[""61222.97000000"",""0.00000000""],[""61222.57000000"",""0.00000000""],[""61220.76000000"",""0.02000000""],[""61179.51000000"",""0.00000000""],[""61118.01000000"",""0.00000000""],[""55108.26000000"",""0.00500000""],[""33000.00000000"",""30.93495000""]],""a"":[[""61231.40000000"",""3.33322000""],[""61231.41000000"",""0.00035000""],[""61231.77000000"",""0.00000000""],[""61232.48000000"",""0.00000000""],[""61238.00000000"",""0.08177000""],[""61238.04000000"",""0.07577000""],[""61241.30000000"",""0.07577000""],[""61242.40000000"",""0.07577000""],[""61242.58000000"",""0.00000000""],[""61258.12000000"",""0.00409000""],[""61259.66000000"",""0.00000000""]]}"
